default,fronto-parietal,fronto-parietal,default,default,default,default,cingulo-opercular,fronto-parietal,fronto-parietal,default,fronto-parietal,default,default,default,fronto-parietal,default,cingulo-opercular,cingulo-opercular,default,fronto-parietal,fronto-parietal,fronto-parietal,fronto-parietal,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,fronto-parietal,cingulo-opercular,cingulo-opercular,cingulo-opercular,fronto-parietal,fronto-parietal,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,default,cingulo-opercular,default,default,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,default,default,cingulo-opercular,fronto-parietal,cingulo-opercular,default,default,default,default,default,cingulo-opercular,fronto-parietal,cingulo-opercular,cerebellum,fronto-parietal,cingulo-opercular,fronto-parietal,cingulo-opercular,cingulo-opercular,fronto-parietal,default,fronto-parietal,default,cerebellum,cerebellum,default,default,cerebellum,fronto-parietal,default,fronto-parietal,default,cerebellum,cerebellum,cerebellum,default,cingulo-opercular,cerebellum,cerebellum,cerebellum,cerebellum,default,default,default,default,cerebellum,cerebellum,default,cerebellum,cerebellum,default,cerebellum,cerebellum,cerebellum
36.47624588,73.28273773,38.8281517,63.13174057,40.02518082,346.1183777,417.2399597,217.8656921,433.7225037,45.70512772,488.8371277,655.2600708,577.2352295,728.4760742,595.1254272,458.072052,92.79605103,656.7631836,695.8775635,47.51265717,672.7097168,638.8930664,63.9438591,42.75829697,677.3771362,593.630188,739.5513306,699.5838013,711.4995117,681.3322144,674.5484619,646.192749,665.3764648,423.6903992,654.1716919,702.8520508,574.2279053,660.4672241,614.7489624,658.6141357,980.8156128,638.1546021,824.7566528,768.6437988,677.7478638,316.8451233,673.8447266,777.3323975,760.0168457,649.666626,611.0288086,608.2155762,598.2113037,647.185791,719.3479004,654.4265747,688.9676514,467.3062439,659.2702637,724.2473145,655.3190308,646.1888428,663.7790527,566.2302246,281.5359192,668.539856,612.6968384,537.2056885,671.487915,329.155304,413.7348022,698.1202393,619.296936,802.5270386,642.7095947,288.5802002,554.2097168,649.7016602,375.4440613,728.3547974,717.4121094,611.1088257,614.0092163,709.220459,680.7761841,635.0653076,573.1564331,595.2398682,725.6593628,702.1108398,673.0725708,686.6160278,703.6653442,638.7139282,607.5689697,632.6057129,671.1019897,677.9799805,633.1300659,762.416626,722.6765137,678.461731,677.3206787,578.3240967,591.829895
36.88866425,69.89187622,36.51159668,64.67411041,41.11953354,350.4514465,421.7073669,223.3984833,440.1352844,49.25374985,494.5640869,660.5620117,576.793457,729.7484131,594.8978271,465.3616333,90.81735992,656.9589844,698.6200562,47.36418533,674.3022461,641.1126099,65.829422,44.66371155,680.9406128,594.0679321,741.355957,700.8267822,715.1362915,680.9281006,673.4674683,648.7392578,665.4845581,424.4742737,655.5222778,702.9251099,572.8405151,661.9047852,615.2081299,662.3156738,979.921875,639.7272949,825.6010742,767.331543,679.5200195,321.1825256,672.0778198,775.0859985,758.6727295,650.1512451,607.2619019,605.2842407,600.1821289,646.921814,721.3845825,657.1442261,688.069397,466.2591858,658.3404541,722.4683228,655.6075439,646.0303955,668.0737305,568.914917,278.9549561,671.6442871,612.9922485,540.9732056,674.609436,329.4723511,414.327179,703.5230713,620.0997314,801.1101074,641.2850952,290.2889099,555.722229,650.137085,370.278595,729.7096558,715.5272217,609.0037231,614.3849487,711.3867798,684.4943237,638.1657715,572.3983765,596.8743286,731.3947144,702.3317261,674.7195435,688.9770508,701.5472412,640.4736938,605.223877,635.647522,672.6427002,678.2136841,634.1501465,766.246582,726.3562012,678.9506836,679.6980591,584.5371094,600.369751
36.54078293,71.73485565,37.11549377,63.85063171,40.16320801,351.2467651,424.1951294,226.3607635,444.4515381,44.33914566,494.5540771,658.2228394,579.1802368,730.2453003,598.4827271,463.7006531,92.66579437,656.5460205,697.3748779,48.86486816,672.6196289,641.7207031,65.3167038,43.12436295,681.1088867,595.0656738,744.3220825,707.085083,715.1085205,683.961853,669.7136841,644.664856,664.5300293,421.9113159,654.1331177,703.4608765,567.9750977,663.1228638,615.1500244,661.4813843,975.6652222,639.6848145,822.5170898,764.237854,686.1210938,317.6297302,670.2781372,775.0302124,758.9484863,649.1809082,611.7039185,608.7254028,599.7371216,647.7857056,721.1672363,658.56073,688.1362305,465.6673889,659.2783203,722.4515991,656.196106,643.9029541,666.8340454,567.2510376,277.1514282,672.1990356,612.2179565,539.7703857,670.3594971,327.6604309,412.5499268,702.2579346,621.4191284,799.3946533,641.8832397,289.3649902,556.3452148,646.6381836,373.4342346,728.6051636,714.3358154,608.5021362,615.6430054,708.9992065,682.9234619,636.1865845,568.7270508,592.3509521,731.253418,697.7570801,670.5895386,692.0910034,706.0005493,635.6394043,608.182312,634.5136719,672.7276001,678.9212036,635.8348389,766.0536499,726.1140747,673.8807983,680.6092529,585.5940552,597.4429321
36.77446365,70.4874115,37.28052521,64.37740326,40.20388794,351.5869446,429.8425903,227.0234833,439.6000671,47.17508316,495.9477234,653.9887695,580.5107422,728.6987305,593.9720459,466.187439,92.54690552,655.704895,694.394043,48.60521698,671.6555176,640.3215942,66.29212189,43.90774536,679.9979858,594.7531738,742.1218262,709.5315552,717.12146,682.0497437,670.5170898,643.6694336,670.3927612,423.7129517,652.3607178,706.3408813,565.8094482,663.9007568,614.6762085,661.6427612,976.3369751,640.1307373,822.6613159,769.1032104,687.4428711,313.9307861,668.8261719,776.2020264,758.7171631,648.887085,609.8347778,609.7197876,599.697876,644.0724487,719.7121582,657.0303345,688.0545044,463.2559509,659.1293945,724.6196289,650.354187,644.496582,665.2537231,565.0379639,280.0850525,672.2307739,613.3540039,534.6326904,669.0834961,325.487854,404.7787781,698.7610474,624.331543,800.5552979,643.4506836,288.0621033,554.8236084,646.8846436,369.4708557,728.4291992,715.5854492,608.7069092,615.6791382,704.9675903,685.3828125,639.3570557,562.2944336,587.4797363,728.4528809,696.6932373,667.90625,689.2699585,703.9676514,632.2699585,606.5219727,634.536438,673.3807983,676.3251953,632.5930176,765.2003784,723.2094727,669.2142944,679.8225708,583.0119629,597.1541138
36.48162079,71.47286224,37.75621414,64.18934631,40.06587982,355.7112122,427.2704468,218.2472687,427.7516479,47.44815826,489.2878723,650.828186,578.7835083,724.3613892,591.4261475,454.5295105,90.97209167,653.3294678,691.409668,47.9284668,668.1121216,637.4898682,65.17671967,43.69561386,680.9349976,594.3283081,741.6934814,710.746582,716.3042603,679.9249878,669.0578003,647.9915771,667.319458,423.3821411,656.6416016,704.1404419,566.8635864,666.1137085,615.6381226,662.7984619,978.0062866,641.0023804,829.4829102,770.656311,686.3731689,312.7922363,671.5769653,777.3500977,761.3950806,651.3317871,608.284668,603.3198853,602.706604,645.4119873,719.7406006,660.0921021,687.9100342,463.0489197,659.6642456,724.6442261,648.5460815,645.8929443,668.5917969,567.6270142,277.6533508,669.0210571,612.7885742,536.3032227,671.1328125,329.7376709,404.6789856,693.7550659,621.4633789,800.1970825,643.4190674,287.924408,549.5496216,644.4261475,375.0186768,727.656189,715.657959,608.5993652,614.8085938,705.5435181,682.2218628,637.9484863,558.8184814,590.1273193,731.3102417,698.4529419,670.8850708,689.8651733,703.3172607,630.2011108,605.9730835,635.9597168,673.1028442,674.9060669,633.1484375,762.5389404,721.9675293,666.0280151,678.1281128,580.2955933,593.309082
36.11272049,69.63394928,37.35314941,64.24624634,39.48548508,352.1077881,417.5487976,215.5041046,418.3788757,45.6485939,482.9784546,651.1497192,576.2454834,725.1966553,588.6800537,452.6642761,93.10394287,653.2518921,693.3418579,48.00324631,670.5518188,637.2504883,66.30236816,43.55593491,680.78125,594.1231079,742.4285278,706.602478,714.5193481,678.2503662,671.0413208,645.8201904,665.7532349,424.1344604,657.409668,701.9137573,567.3273315,664.2210083,615.5236816,661.0206299,979.3766479,640.2730103,828.7891846,773.7692871,685.8302612,308.4393921,670.5039063,779.1962891,761.3886719,650.401062,610.6459351,606.2540283,599.758667,644.3901367,717.4887695,660.2830811,688.8586426,465.5826416,663.02948,726.7854614,647.0189209,648.5223389,665.0494995,565.9087524,277.9085693,666.4058838,612.3066406,535.5333862,670.8410034,329.288269,407.2662048,692.3855591,621.4157104,800.3780518,642.6518555,288.0108948,550.998291,646.0929565,371.1311951,725.5476685,717.7460938,608.4381714,615.1534424,704.5299072,682.7241211,636.6900635,564.006958,589.3312988,731.3231812,698.5316772,673.4520874,686.8327026,701.9255981,633.1479492,603.7290039,634.71521,669.0404663,674.2919312,634.1135254,765.1192017,722.9050903,666.5884399,678.5488281,580.5108032,596.4038696
36.31403732,71.61356354,36.09675217,64.32668304,39.48575974,345.877533,412.1347656,218.742218,415.2185364,47.88168335,480.586853,651.8352661,570.0651855,726.1526489,593.7159424,450.9465027,92.41425323,653.6863403,692.8043823,47.42988968,669.8341675,634.0865479,64.24537659,43.9607048,680.6176147,593.0569458,742.0141602,709.2453003,709.7382202,677.0281982,673.0183716,644.7927856,665.1092529,422.7348328,656.3901978,700.5721436,566.9403076,661.4191284,615.5678711,662.9619751,980.7507324,641.3706665,828.3050537,771.7590942,681.4766846,313.5333557,670.2922974,775.555542,758.2576904,648.6793823,609.6332397,606.0004883,597.2627563,643.7680054,717.867981,659.6655273,688.6280518,463.4445496,658.8457642,727.0744019,647.128418,643.1439819,663.9376221,566.055481,279.8044434,665.2550049,614.869812,535.5134277,671.9796143,327.8598938,409.3172913,692.9177856,620.1725464,801.836792,640.7896729,283.3061218,546.6411133,646.5437622,373.4080811,727.4460449,719.5037231,609.3231812,615.2716675,700.8496094,683.2490234,636.9224854,564.6783447,591.8323975,726.8432007,697.8087769,670.6542358,689.9710693,697.9542847,632.4927368,604.6470947,635.1193237,669.9455566,671.5875244,632.8879395,763.7817993,723.8334961,666.6606445,679.8598633,579.4696655,589.1088867
36.93381119,70.69809723,37.25481033,64.17136383,40.25482941,349.5365906,418.0262451,220.9643097,420.320282,47.58603287,481.8196411,654.2507935,573.8821411,728.4073486,594.4682617,455.5847473,93.22922516,653.3751831,693.1320801,47.99771881,669.8164063,638.7439575,66.0377655,42.80203247,681.9452515,593.2175903,743.4008789,707.4394531,713.2791138,679.867981,671.3450317,645.5560913,666.7124634,422.8133545,654.4620972,701.395874,568.138855,662.3011475,616.2765503,662.8114624,972.8839722,640.3486328,824.6404419,769.03479,678.8509521,314.5760193,670.0525513,777.8449707,758.0559082,652.6810303,609.6463013,607.7200928,599.0872192,640.9537354,716.4382935,656.4745483,688.4466553,463.7876282,659.8617554,725.1886597,646.7362061,643.7157593,666.8233032,563.1761475,282.2789612,667.1965942,612.6912231,535.7717896,670.0927124,327.4981384,407.5394287,692.8743286,619.9659424,802.5301514,642.5754395,283.7605591,546.6101074,646.4308472,368.1073608,725.206543,718.5387573,608.6219482,613.4345093,702.9016113,681.3461914,638.4308472,562.3181152,592.7092896,727.8623657,700.5891724,671.5389404,689.9716187,701.0444336,630.3383789,606.4413452,636.1697388,672.6782227,676.0551758,632.5218506,764.1054688,725.7910767,666.6187134,678.632019,581.5340576,593.8959351
36.29654694,69.94607544,36.39850616,64.34408569,40.93981934,348.0602112,419.1944275,218.508606,429.2684631,45.6180191,486.8223267,654.7355347,575.2461548,725.4091797,594.791626,454.4600525,91.89910126,655.1353149,694.1919556,46.98770142,666.9107666,639.9915161,66.35283661,43.27384186,682.2418213,592.1055908,741.1194458,708.7480469,716.65271,680.7833862,667.8703613,646.2576294,666.651062,421.2197266,659.4807129,699.6170654,565.5511475,665.3644409,617.2460938,663.9447021,979.8748169,643.7550659,825.128418,768.1485596,678.8355713,310.1439209,672.5067749,782.5858765,760.3718872,652.6454468,609.928772,607.4334106,599.618042,643.6002197,720.5447388,658.6923218,690.7436523,460.7957458,660.3015137,723.8816528,652.8590698,644.5388184,666.4519043,566.0150757,280.1785889,668.0622559,611.1958008,536.8723145,673.4884033,326.6762695,408.4263916,693.4021606,623.6679077,799.9214478,645.0960693,287.3686218,551.5960693,648.8553467,372.0101013,726.8693237,716.1199951,609.1141357,615.2166138,707.546936,677.6459961,639.0991821,561.0994263,591.7987671,729.9626465,700.8086548,673.4140015,688.7433472,700.4373169,626.7900391,607.1210938,634.689209,675.4326172,676.4342041,635.0223389,765.173645,724.6502686,663.4360352,677.7258911,580.3483276,593.2930908
34.66170883,70.62350464,37.50199509,64.09191132,42.08046722,347.4359741,418.7674866,220.255661,429.9624939,45.74028015,486.9395142,654.9603271,577.3676758,724.6821899,594.3887329,460.1375427,91.92437744,655.5632935,697.1671753,46.92120361,669.835022,642.1974487,66.45743561,43.78392792,680.5792847,593.7147217,743.2652588,709.3963013,716.7709961,680.3560791,670.067627,647.4472046,670.6438599,425.3945923,659.0181274,702.421936,577.1636353,666.2485352,615.4125977,660.6242065,973.7122803,643.1845703,832.1578369,771.8736572,687.1619873,312.1528931,672.9498291,779.4317017,760.7955933,650.3033447,610.1622314,609.3857422,600.4778442,643.1568604,721.2114258,660.1932983,689.0305786,463.2220764,660.28302,723.5653687,651.7225342,645.8394165,664.1624146,565.2453003,280.7156067,667.689209,613.7310791,535.0015869,671.0811157,327.7937317,407.5516663,693.2373047,621.4485474,798.4129028,647.6608887,290.2382202,552.3742065,645.6622314,372.4126282,722.2807617,713.7832031,609.2179565,613.3208618,710.4798584,686.7877808,640.5673218,562.7307129,593.1707764,733.1251221,699.3757324,672.0847778,693.574585,696.2680664,628.7094116,605.5862427,634.9747925,679.0964966,676.8156128,633.8865356,765.5327148,725.9382324,666.7905884,677.4945068,584.7462158,599.7421265
35.46595383,70.03675079,36.71782303,63.58011627,40.51640701,350.436554,418.4671326,220.8476105,427.7171326,46.12422943,494.0552673,654.3146362,570.9153442,725.5131226,590.7925415,459.5800171,93.03245544,655.8161011,697.0249023,48.06984711,667.7834473,638.7323608,65.27521515,43.44699097,683.664856,596.4024658,741.5552979,711.2556152,712.309082,679.6424561,670.5435791,648.9971313,669.0007324,426.3898315,659.2553711,701.0794678,574.2094727,663.9014282,617.4428711,664.0414429,978.1948242,640.9272461,831.7033081,773.0024414,686.1563721,314.5914307,671.6345215,776.6296997,757.3704834,649.0617676,611.7277222,606.5220337,599.2949219,642.5791016,717.5388794,660.5375366,688.6878052,464.3740234,660.9692383,723.3948975,654.3703613,647.1442261,662.3617554,564.1019287,280.1524658,664.0718384,613.4874268,533.8588867,670.4488525,327.4471741,407.3328552,691.4214478,619.6207275,798.5187378,642.6459961,288.4606018,553.1560669,643.7836914,375.11026,720.3861694,715.2109985,605.3178101,611.5784912,713.8256836,682.885498,637.8480225,557.6324463,594.2131348,730.7420654,700.1005249,673.5473633,690.8117676,695.5274048,625.0393066,602.7367554,634.1211548,675.7260742,674.7786255,630.1800537,764.4523926,725.0285645,660.7418213,675.9503784,579.2596436,596.232605
36.09824371,71.00363922,37.92487717,63.88562012,42.19102859,348.8988647,416.6094666,214.2547913,427.4212036,47.51594925,485.6279297,653.0755615,572.9143066,727.6240234,589.5890503,456.0283813,91.48626709,655.4347534,696.0424805,46.96949387,670.3946533,636.0839233,65.29206848,42.91025162,678.1748047,596.2439575,741.2446899,706.2507324,712.1613159,683.2922974,672.9041748,649.12854,662.9956055,425.26474,657.522644,703.8573608,572.4075928,659.3930054,615.4165039,659.5499268,979.9105835,636.3317261,827.0220947,771.9939575,683.1378174,313.9727783,674.1036987,778.8237305,757.0076294,647.0916748,611.0317383,606.2849731,596.369873,640.6032715,715.9851685,658.883728,687.7480469,463.7715759,659.2362671,724.8931885,655.8060303,646.9077148,662.8800659,565.5334473,278.3293457,662.9282837,613.1721802,532.9104614,671.5670166,328.9859924,409.9483032,692.9946289,618.1338501,798.522522,642.9880371,284.475708,555.3370361,646.1220093,370.5939026,721.3947144,715.1140137,607.6516113,612.2700195,707.9885864,679.638855,635.0223999,563.3146362,593.5897217,723.4900513,696.5612183,667.6530762,685.5443115,698.2366943,629.7521362,602.8918457,630.0046997,671.5252075,671.7940674,630.781311,762.5821533,721.4921875,668.3689575,673.9119263,579.8201904,594.1647949
35.60061646,69.73306274,38.62210083,64.54266357,42.59995651,348.7807617,418.5113525,218.8221893,425.5469971,47.16437531,489.4853516,656.2301025,572.7034302,725.5480347,591.1274414,460.5265808,90.51940918,653.899353,695.9882202,48.16165161,669.9122314,639.2595825,66.42821503,42.82284164,678.2011108,594.3237915,739.6743164,707.7443237,710.8109741,680.7629395,669.3391724,645.2746582,664.0371094,425.7766113,660.5628662,702.4296875,572.3322754,658.7003174,617.2943726,660.6430664,978.6574707,636.7921753,828.0082397,772.4958496,683.7953491,313.110321,674.1463623,775.541748,759.9533081,649.5926514,607.7451782,605.4959106,597.482605,640.1756592,716.5346069,661.5928955,688.5029907,463.7832642,658.364563,724.7929688,658.09021,644.7069092,665.0656128,569.7097168,277.8944702,666.1323242,610.0039063,537.4727783,672.9373169,330.1365967,411.6381836,693.7265625,618.5039063,796.5447388,641.5125122,290.1778259,553.7539673,644.3910522,371.3641968,722.0738525,712.5111084,609.0402832,614.2362671,702.7637329,681.9898071,637.2630615,565.1060181,593.2639771,725.1533813,695.4467773,670.5212402,685.4651489,700.1923828,629.6870117,603.7884521,631.2531128,670.5177002,672.8345947,633.5977783,761.2068481,723.1681519,665.4424438,674.8252563,579.5281982,594.6986084
35.99692154,68.33766937,37.79385376,63.90084076,40.44992065,351.1734314,422.9421387,218.0372925,439.343811,47.72027969,498.0010376,655.0671997,577.8538818,728.3978271,596.1889648,459.1991577,90.43780518,655.352356,698.1591187,47.65248489,671.1568604,641.241272,65.56489563,43.42404175,683.9796753,592.9975586,743.8949585,707.43573,710.6856079,681.2723999,669.4308472,647.8748169,664.319397,422.5169067,660.3731079,700.9638062,575.3804321,664.5578613,614.4949341,660.2406616,978.1994019,639.8997803,829.2695313,775.8903809,683.9735107,317.2766724,673.0294189,779.4089966,760.2102661,649.6491089,610.0656738,610.4575195,599.3571167,646.0482178,718.399231,661.2867432,688.2441406,464.4425964,658.2419434,722.4949951,657.0427856,645.9783325,665.4398193,568.249939,276.6475525,666.7442627,609.7697144,539.0050659,673.5869141,330.4285583,414.37677,699.7443237,622.6298828,797.0744019,643.5807495,286.766571,556.4581299,647.0308838,370.8008423,725.2388306,713.5248413,608.5806274,613.6867676,703.1867676,681.242981,639.147644,568.9249878,591.7456665,729.0526733,698.3623047,673.2761841,688.1528931,705.3544312,631.9315186,607.7698364,634.9459839,674.0640869,678.1975708,635.2731934,761.6645508,721.8665161,670.2001953,678.1235352,583.1386108,595.7556763
35.1013298,69.71754456,36.63988876,64.85035706,41.33819962,345.7824097,421.5215759,227.1071167,435.1911926,46.05776215,493.7952881,657.8944702,575.1769409,726.7070923,592.2688599,465.807251,91.50811768,654.6122437,696.3742065,49.07971191,670.5200806,640.4431152,65.57407379,44.72497559,680.6255493,591.2261353,744.4508057,706.039917,713.2284546,677.3624878,667.7612305,646.272583,666.5822144,424.9780884,658.3646851,700.2798462,570.527832,665.5997925,618.5209961,664.7399902,973.2316895,642.0129395,826.074707,770.4174805,688.4718018,319.6679382,672.991272,774.3162842,757.8845215,650.8909302,607.9804688,605.7084351,599.2512207,643.9176025,715.953125,661.0389404,688.5689087,466.4862366,657.2735596,722.7781372,659.1055908,646.5719604,661.9833374,561.2706299,280.1208191,664.2716675,614.2457886,537.5189209,667.8032227,329.0840149,411.0010071,697.0636597,617.3706055,799.3217163,641.9030762,288.8531189,558.2648926,647.4693604,367.340271,723.9536133,713.6706543,608.4282227,612.2668457,708.8432617,684.9868774,636.7931519,564.9758911,591.625,730.5945435,697.9277954,671.0548096,684.642334,701.2521362,634.6717529,605.3908691,634.2115479,675.0234375,673.4893799,633.8925781,763.9263306,719.2810669,670.9254761,675.1629639,578.1942139,594.9105835
36.31771851,70.34815216,37.79226685,64.73093414,40.3619957,352.1009827,425.9625854,223.5700531,439.8525391,47.14409256,492.0653687,655.9956665,579.1589355,730.5994263,595.0369873,462.6603088,89.90964508,655.6807251,696.0333252,48.21033859,672.8336792,639.0222168,65.47424316,42.3790741,683.6054688,594.6363525,747.5949707,708.1921997,714.180542,680.7286377,669.8076172,645.5421143,667.5197144,424.1307983,655.2056885,706.4469604,566.6443481,668.4505615,615.3778687,662.1237793,971.965271,645.1049194,825.4765625,768.6772461,692.9191284,318.8089905,669.3585815,777.4648438,761.0266724,648.2338257,605.7479248,603.6273804,600.3569946,643.932312,718.4532471,660.0742188,688.5603638,468.0471191,660.6010742,724.8079834,662.4046021,647.8029175,661.5321045,560.1938477,278.9612732,662.4255981,613.1930542,533.8431396,668.4478149,327.9512939,408.0820923,700.1784668,615.8790894,801.5446777,644.0456543,285.6496582,560.350769,648.7150269,370.6394653,723.0263062,718.5172729,607.8216553,616.0906372,708.7519531,684.2277222,639.6430664,565.7906494,587.2630615,731.940979,700.1262207,671.6224976,692.2941284,702.1827393,635.5022583,607.2355347,635.439209,676.5327148,675.7858276,634.8151855,766.9448242,724.317627,671.6193237,681.7749023,583.0904541,594.9702148
36.51399612,70.68138123,36.93621445,64.61890411,41.13286972,355.227417,429.9834595,223.874054,437.0292358,47.51593781,494.3278809,657.1800537,577.4747314,726.7655029,592.9349976,462.6228943,92.38095856,653.722229,694.5599976,49.53742981,673.8887939,640.2984619,66.42771912,43.18845367,683.6587524,592.4556885,750.2528687,710.00177,715.5969238,681.3582153,669.8908691,646.2223511,668.3755493,428.6405334,658.2827759,703.6100464,571.5124512,666.2911377,617.8474731,661.6689453,978.3880615,641.7399902,827.5047607,772.637085,689.3590698,319.944519,669.0134888,777.3560791,762.9642944,648.0658569,608.2306519,608.5838013,600.0811157,645.0874634,718.4321289,658.6050415,689.6883545,467.3389587,662.0327759,724.7064209,663.7623291,645.4379272,663.569519,564.2642212,279.9718323,665.0239258,616.1183472,533.5114136,669.4390869,327.3570251,407.9360657,702.2120972,619.4879761,801.2074585,639.2737427,286.8608398,563.2037354,647.065918,368.1817322,724.4127197,717.5927124,608.4454956,616.1325073,704.1936646,684.2554321,641.0575562,565.8250122,590.826416,728.4224854,695.5112915,668.9497681,688.5834351,701.2449951,636.8370361,605.6798706,636.3397217,675.2884521,677.8283081,635.6859741,764.744873,725.3482666,671.3972778,679.0427856,582.2089233,597.3904419
37.05109787,70.74013519,37.83490372,65.80065155,41.43929672,358.2795715,433.177887,221.2126312,436.4816589,44.77951813,494.7687073,652.9115601,581.2875977,726.7039185,591.8862915,459.2938538,91.23082733,654.0402832,696.3722534,48.79088211,673.2456665,641.2071533,65.81594086,44.26745987,683.68396,595.4376831,747.7527466,712.8317261,716.6489868,683.8875122,670.7732544,646.6154175,666.6295166,424.576416,657.5211182,704.012207,571.0844116,664.1915894,616.0249023,659.2540894,976.4021606,636.644104,824.9070435,771.0269775,684.788269,316.6150513,673.3730469,779.1749268,759.859436,646.6760254,608.8272095,605.2906494,599.3116455,645.0819092,718.3453369,660.5632935,687.4063721,465.359375,662.9188843,724.9819336,662.0765991,645.8079224,664.5063477,565.6504517,279.3513794,667.8604126,613.6398315,537.5327148,671.3491211,327.5070801,411.6105957,699.9438477,620.7214966,801.5559082,644.234314,286.7121277,558.9574585,646.7400513,372.8203735,724.7655029,717.1192017,607.460144,616.1893311,707.2380371,685.0737305,639.1162109,567.8381348,591.0171509,730.1032104,696.8425903,671.6899414,692.1732178,703.4727173,635.0327759,605.3932495,633.8741455,674.2836914,677.3618164,633.9077759,764.1039429,721.7645264,672.7642822,682.7478638,584.7160034,599.0728149
35.67689514,70.69287109,39.29954529,64.73095703,42.73182297,353.1460266,430.7824707,226.1877594,430.6080933,46.48532104,496.4316406,657.244751,580.7658081,725.6416626,590.9883423,466.9615479,92.42875671,655.9648438,692.7456055,48.19271469,673.0880127,642.3529053,65.4002533,45.09355164,682.4053955,593.9521484,743.3208618,709.8305054,714.7451172,681.7414551,668.0053711,643.7799683,667.7029419,424.2457275,658.6130371,701.8959961,572.7348022,660.1022949,615.1240845,659.3684692,975.324646,637.2116699,822.0668945,769.4107056,687.8535767,313.7347717,671.3069458,775.6577148,755.2402344,647.4799194,611.8547974,607.2277222,598.3380737,645.1210938,718.6257935,656.9765625,691.2154541,464.7113037,658.4785156,725.9356689,652.9443359,644.8774414,665.0610352,567.1397095,279.3128967,670.7574463,613.3441772,542.1465454,670.6677856,327.9445801,412.1312256,698.3588867,620.6655884,799.4501343,643.9441528,291.1696777,553.2993164,646.4512939,373.9003296,725.1057739,716.1973267,610.4113159,617.2228394,708.5431519,685.5822144,639.9908447,567.6970215,592.0326538,727.7321777,700.6482544,671.269104,691.9412842,703.9041748,631.956604,606.5613403,636.1048584,674.4674683,675.6242676,633.3410034,766.5856934,725.5664673,671.0385132,680.4177856,584.6687012,601.0377197
36.1410141,70.53742218,37.77098465,63.65736771,40.35986328,354.6146545,428.3724365,227.3983765,441.3595886,45.97232056,499.2801208,655.387207,583.0273438,728.2094116,593.4960938,465.8459473,92.2264328,655.3371582,695.3526001,47.82369995,671.1375732,642.145813,66.25603485,43.65896225,683.630188,594.2147217,742.8604126,709.7080078,715.6878662,681.4111328,669.0386963,644.0447388,668.4936523,422.4934082,653.6098633,703.9312744,570.1362305,662.1655884,617.3377686,662.4367065,972.8614502,637.3424072,825.996582,770.5667725,687.7236328,314.8369751,670.369812,777.6868896,756.7451782,649.0395508,609.0567627,606.1776733,598.2974854,647.0007935,720.0084839,656.1322632,689.2496338,465.7178345,660.7293091,724.210022,648.824646,644.5771484,661.6941528,567.847229,279.1104736,669.2775269,614.8359375,540.1074219,669.9335938,328.2686462,412.1716309,695.25177,618.5313721,800.2199707,644.4692383,290.3249512,552.2833862,642.8602905,377.0876465,727.0518188,716.9787598,609.4140015,611.732605,709.9267578,681.3727417,639.477417,565.3944092,591.6103516,729.8952026,698.7286987,671.6615601,692.7050781,703.3034668,632.824585,607.836853,636.602478,675.2717896,677.8768921,631.9032593,767.1921997,724.8234253,670.687439,678.4884033,581.1390381,596.0166016
36.10493469,70.0447998,39.18478394,64.76792145,40.9347229,350.5950012,425.3127441,226.9497833,429.657196,47.41499329,490.9705505,655.7940063,582.6300659,727.5951538,590.6209717,465.0334167,92.34548187,653.5770874,694.4093018,48.31820679,674.2658691,641.6674805,66.38976288,43.36162567,677.4388428,592.0187988,740.6856689,702.888855,717.8654175,684.5325317,670.095459,645.3365479,666.9794312,423.8469543,653.7194824,703.1342773,568.6990356,660.0809937,617.0057983,659.5963745,975.1553345,639.3087158,821.5743408,768.5664673,691.8517456,316.0617371,666.3224487,775.6557007,758.8446045,646.4522705,613.8582153,608.9452515,599.0442505,646.1889648,716.2854614,654.7949219,687.8261108,465.7181702,660.0199585,724.8092041,645.9550781,644.0405273,661.3776245,564.145874,279.255249,667.2608643,613.8249512,535.296875,667.1384888,325.7877808,406.8661499,697.2411499,617.6820679,800.1152344,645.8800659,287.0979919,551.6997681,648.4382324,370.3291626,726.951355,715.8157349,608.3191528,612.9047241,707.3505249,681.8148193,639.8901978,564.956665,590.9897461,729.7992554,699.1785889,670.0317993,687.6066284,705.6673584,635.656311,605.9022217,635.6720581,675.0108032,677.4899292,632.9811401,765.3422241,725.2081909,678.0463867,680.1149292,584.1694946,599.164978
