#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#33,#34,#36,#38,#39,#40,#44,#47,#57,#58,#59,#61,#63,#71,#72,#73,#76,#78,#80,#81,#84,#85,#87,#88,#89,#90,#91,#92,#93,#94,#95,#96,#97,#98,#99,#100,#101,#102,#103,#104,#105,#107,#108,#109,#110,#111,#112,#113,#114,#115,#116,#117,#120,#121,#122,#124,#125,#127,#128,#130,#131,#132,#134,#136,#137,#138,#140,#141,#143,#144,#146,#150,#151,#155
253320.6875,306787.0625,126715.7265625,185211.375,117995.7265625,1073801.25,1059867.625,709036.3125,1085923.875,105189.90625,1074778.75,1142080.125,1200998.0,1199381.625,1054048.375,923760.4375,471652.78125,968008.1875,1000477.6875,65713.984375,992349.0625,1066938.125,88503.578125,76425.2890625,1048894.875,958339.6875,1124567.625,982252.4375,1154959.0,1030221.875,972579.8125,833468.3125,981678.625,464322.25,1052537.25,1150325.125,488069.59375,1063609.625,958451.6875,1000946.8125,1166501.5,950714.9375,1162365.0,1240066.125,897535.5625,349264.0,942240.5,1151065.5,1108772.625,878166.625,951332.9375,900936.8125,909531.5,1003814.9375,989943.1875,1055895.0,887119.6875,352629.71875,977426.5,1028459.875,929428.5,996499.25,1104904.375,801698.875,937715.875,1044559.25,972844.8125,648533.5,1013818.8125,408729.6875,615854.625,1018168.5,964339.6875,1111853.75,1010144.5,360549.0625,826439.8125,942623.0625,1032517.875,1098005.625,1026452.25,999674.1875,1057923.875,1045871.0625,1039141.5625,1116943.625,997303.1875,994177.8125,1062212.25,1180633.0,1093619.625,972352.4375,1118449.875,1093752.625,946242.4375,1000217.5625,1013042.4375,1145273.25,916790.5,1127129.625,1168662.75,1101520.375,1127158.75,1032292.9375,1133425.125
255228.8125,308641.78125,127608.8984375,180834.53125,116641.75,1078312.875,1061257.5,707015.0625,1085096.625,104478.296875,1069116.5,1135334.625,1203157.625,1194243.125,1054603.625,923262.3125,464277.15625,966093.6875,1004216.3125,65329.60546875,988619.1875,1068735.625,88400.2109375,75411.7265625,1041532.625,964025.5,1118371.0,981625.6875,1148119.25,1030712.4375,972541.25,832908.75,981201.6875,459718.59375,1052566.375,1155917.375,491550.90625,1055616.375,954896.625,997551.375,1135589.375,943016.125,1163221.25,1244582.625,880408.375,346321.0,926746.625,1152090.75,1110830.0,874389.0625,952801.875,900619.0625,908690.4375,999098.8125,989637.875,1053121.375,880797.6875,352426.375,974107.6875,1039788.3125,921987.8125,990965.875,1101163.25,799847.4375,937524.4375,1037869.8125,972401.875,643617.25,1009950.75,409063.53125,615126.0625,1014422.5,961296.0,1114505.5,1013829.8125,361739.4375,827111.3125,942469.875,1027073.25,1088575.75,1010066.25,997456.0,1050214.875,1046447.375,1043724.75,1130553.625,996225.375,992348.375,1066402.125,1187679.75,1094701.5,975454.75,1098223.625,1084713.625,941494.625,996044.125,1010810.625,1152390.75,918171.5,1125735.0,1175332.75,1106113.875,1127376.375,1036099.25,1135838.875
253962.375,301139.59375,129324.9609375,183149.984375,122041.6015625,1073316.125,1053300.375,711579.0625,1095394.875,105160.78125,1069415.75,1139273.875,1196860.625,1188038.625,1044969.25,921271.8125,461840.21875,965952.625,999602.9375,66978.4453125,987671.375,1069931.625,88648.796875,77947.8515625,1044487.25,961311.5,1125864.25,984198.1875,1148634.0,1031138.9375,969166.125,829821.0625,978338.1875,457577.53125,1059161.375,1164935.0,483731.3125,1070546.125,969550.1875,1005715.6875,1177632.5,962283.5,1160071.125,1241721.625,902226.5,346844.5,958569.5,1163318.125,1115664.75,877338.6875,947952.5,912702.8125,914725.1875,999765.0625,996099.875,1058636.875,884007.375,352215.84375,981543.1875,1030813.0625,926711.5625,1000973.4375,1111611.0,804653.8125,936244.3125,1042913.5625,969326.6875,638344.875,1012954.625,408322.3125,611995.875,1015570.9375,969841.875,1106875.375,1011102.9375,360627.59375,826349.0,939711.5,1028844.8125,1082926.125,1019780.25,994102.9375,1053731.0,1047368.4375,1039628.625,1115731.875,990889.1875,989108.3125,1065148.25,1181651.75,1091270.75,971998.4375,1100728.375,1076246.0,943386.5,993790.75,1013158.625,1151172.375,915872.9375,1120519.5,1168343.625,1104630.5,1122397.25,1035702.3125,1138561.0
253570.890625,310140.625,129456.5546875,185556.5,119769.4375,1081037.25,1060372.375,712046.4375,1089719.625,105145.15625,1064355.625,1136176.75,1196982.375,1191943.125,1053140.875,924449.0625,463975.40625,965130.75,1003384.375,64902.03125,987615.5,1069967.125,89675.2890625,76350.8125,1045575.8125,959663.5625,1124544.375,981114.3125,1149384.375,1030401.6875,967827.375,829619.1875,979706.625,459251.0,1051880.375,1152800.375,486032.625,1066255.875,961045.25,1002827.875,1148970.5,945682.9375,1160395.875,1234403.25,893556.4375,348980.3125,928900.9375,1152044.0,1109893.375,876077.5625,950296.1875,900316.8125,910838.8125,1000841.375,994566.625,1058119.875,885761.5625,349472.0625,971871.1875,1041210.9375,919851.875,992368.8125,1103050.25,805002.75,931563.6875,1044775.25,971284.0,632760.25,1010306.1875,408886.75,613684.8125,1014742.9375,964236.0,1116894.0,1011116.4375,363517.46875,825492.25,943649.8125,1027116.4375,1086172.5,1019891.75,997925.1875,1045057.8125,1044139.6875,1047295.6875,1122816.875,989954.4375,987274.75,1070565.875,1189262.375,1090902.375,973706.4375,1103297.75,1075047.625,944757.5,994557.0625,1014129.8125,1152199.125,923532.5,1129811.875,1174105.875,1101009.5,1125720.25,1035505.5625,1131055.75
254024.453125,302262.125,126815.828125,181401.625,116565.0859375,1069849.0,1048162.4375,708515.875,1086393.0,104946.3515625,1062780.125,1137129.0,1199453.625,1191032.375,1051560.0,920773.1875,457738.4375,966265.1875,999427.25,64799.53125,988234.3125,1072333.875,87576.859375,76762.0859375,1039655.1875,956821.875,1127119.375,976884.75,1152784.875,1029688.3125,974018.3125,831878.625,978213.5,459226.09375,1046827.0625,1142009.125,486948.3125,1065728.375,962006.5,996765.1875,1118628.75,940307.5625,1176411.625,1244664.25,879511.5625,347478.3125,934579.5625,1152156.875,1100433.375,868557.5,950367.375,892665.0625,906759.1875,1001617.8125,991945.375,1056181.125,883031.6875,348467.34375,980895.0625,1047082.125,938628.75,990488.625,1101255.625,804666.9375,939696.3125,1046992.0,973154.5,637098.1875,1015459.875,406223.46875,614377.0625,1017460.8125,964644.625,1107667.0,1013685.375,360466.875,825476.9375,943220.4375,1030527.5,1084729.25,1023482.125,1001714.5,1048796.375,1046278.75,1043144.9375,1129443.625,993824.75,989511.6875,1063684.875,1185497.375,1089649.75,970854.125,1102657.625,1079964.625,940665.6875,993714.4375,1011203.25,1157664.375,921679.875,1127511.375,1176831.375,1099494.125,1121526.375,1040124.0,1147304.625
252589.546875,302084.40625,128386.6484375,183694.859375,120673.8125,1078298.125,1062367.0,710601.1875,1087397.0,105965.78125,1063307.75,1136412.625,1200043.125,1196783.625,1055290.25,921458.3125,459407.9375,966911.875,1001783.8125,65616.1171875,989031.25,1073319.0,88782.6484375,75235.4453125,1048961.5,961553.8125,1127611.375,985138.0,1157857.875,1028606.6875,966762.125,838920.625,982843.375,460999.09375,1049939.375,1150572.125,488008.5,1069454.5,960975.5625,1002389.875,1148350.625,947332.1875,1163227.0,1248311.875,879328.1875,348158.0,950769.5625,1154473.625,1108990.375,877481.3125,951730.3125,905710.625,911130.1875,1002815.125,989081.375,1060061.5,884980.1875,349302.5625,977689.5,1037493.0625,919809.1875,995634.125,1100331.375,807393.5,934832.4375,1043058.0,974532.8125,640920.9375,1014770.625,407334.59375,618185.5625,1018556.8125,958656.625,1111548.75,1012823.25,362474.8125,827504.125,940616.8125,1031196.4375,1086831.625,1021945.125,992139.375,1047302.1875,1041678.9375,1048334.75,1120212.5,997930.5,987116.375,1059481.75,1190794.0,1092518.25,974100.75,1112857.0,1087686.875,940324.125,996449.6875,1012380.3125,1156549.875,917551.375,1129323.5,1181708.25,1103689.125,1124428.5,1038929.8125,1137951.0
253955.375,302679.625,129630.3125,187083.859375,118265.65625,1073564.875,1062188.0,709761.8125,1088667.25,106308.390625,1062620.125,1131132.875,1202904.5,1194022.375,1048601.75,914566.625,458693.84375,964077.875,1000688.875,65380.7890625,993731.8125,1068151.625,89151.8125,77100.2109375,1045865.875,959928.625,1126683.875,987001.8125,1145914.0,1028241.6875,972652.8125,832123.5,977409.1875,458519.9375,1053411.0,1149338.375,490707.40625,1066313.625,956564.625,1002286.5,1131250.625,947722.0,1168855.75,1240336.875,884982.3125,347470.09375,944856.125,1159726.375,1109980.875,871336.4375,952542.4375,896205.875,905202.8125,1001906.5,988587.0625,1056179.75,880227.875,351036.25,977279.5625,1048709.125,934613.8125,993579.5625,1100173.5,807567.9375,939809.875,1040563.8125,974085.5625,643697.6875,1015101.375,409792.5625,617985.5,1023267.1875,964391.5,1109698.875,1016578.0,366044.6875,822082.9375,941890.125,1030698.125,1085086.125,1011012.0,995606.1875,1049769.25,1048961.25,1047649.375,1135443.0,997211.0625,992438.5,1061305.875,1179203.25,1095372.375,972309.875,1103936.625,1082589.125,939624.9375,993162.3125,1014501.8125,1164517.25,918584.1875,1132843.625,1176717.125,1105855.375,1118633.25,1051039.0,1137754.5
250068.734375,302429.34375,130631.65625,184817.890625,115974.0546875,1065216.25,1055567.375,711553.6875,1087557.375,105622.4765625,1057838.375,1136140.75,1191302.375,1192849.0,1048277.5,922020.75,460728.9375,964866.125,1001095.6875,64004.625,991269.6875,1072657.625,88999.21875,75465.1015625,1051520.75,960986.75,1125991.125,989145.5,1149663.125,1034431.25,970947.1875,830110.6875,981506.125,458146.21875,1055024.75,1150886.875,482151.90625,1066785.125,961326.0,1000631.375,1143992.0,950934.4375,1162991.5,1246612.625,898532.5,346193.8125,936947.875,1152648.75,1107053.25,873918.5,951908.8125,895371.5,913227.9375,1004335.0625,989682.9375,1059998.125,885463.5,351204.75,975594.125,1036536.8125,928545.875,993912.8125,1106889.25,807351.75,935425.5,1041535.4375,973392.5,641599.0,1015044.75,407507.96875,620827.8125,1011931.5,966553.375,1101292.625,1011400.3125,361579.0,823679.0625,939572.75,1029332.125,1090705.625,1009154.0,999017.375,1055980.875,1045089.875,1042810.125,1119432.625,998403.0625,988765.1875,1064624.125,1187061.625,1096135.0,973021.875,1099121.25,1084603.0,940773.5625,993994.3125,1009603.6875,1153481.5,916778.125,1123175.625,1173988.0,1100543.125,1119236.375,1043785.0625,1131882.5
252275.546875,295083.75,127657.015625,181791.28125,119980.0546875,1062643.125,1059453.0,707930.375,1096316.875,105269.5078125,1061391.625,1134096.75,1197846.25,1194117.875,1055910.75,920463.6875,458949.21875,965176.125,1003893.6875,64835.57421875,991407.1875,1071369.375,89711.8203125,75796.234375,1048078.3125,964784.125,1134211.0,989740.625,1147824.375,1027296.125,974544.0,826440.375,979902.5,457912.84375,1058307.625,1151738.0,497142.53125,1076134.125,963010.75,1012893.6875,1164193.25,964202.125,1167067.5,1249087.0,897124.8125,347500.5,926199.5625,1163982.25,1115824.375,876404.0,952757.6875,906997.5,914697.875,1002288.4375,989568.0,1060125.625,881569.5625,352105.25,977114.0,1020519.8125,927929.1875,997345.8125,1108015.0,810729.6875,936776.4375,1043266.625,967697.375,649235.1875,1016228.75,411978.46875,623652.0,1001711.8125,964525.875,1107418.0,1009687.6875,358748.3125,822051.0,933305.375,1029152.0,1092581.125,1022504.0,998740.4375,1055474.75,1050736.625,1041454.3125,1113581.625,1000503.5,996785.5625,1061354.0,1176701.625,1087555.625,970266.125,1089661.625,1086269.5,940164.3125,993382.5,1012899.25,1149024.625,912362.5,1119961.5,1161377.0,1105294.0,1124337.0,1035492.125,1135196.375
246633.96875,299179.4375,130538.1328125,184438.546875,118126.1953125,1062033.875,1055741.25,707936.1875,1089069.375,105916.8984375,1056839.875,1131895.875,1189821.625,1188780.25,1057764.25,920590.8125,456566.40625,965786.8125,999318.75,66264.6171875,988363.5,1072455.5,89383.1328125,76970.8125,1050620.375,961577.375,1125232.25,989719.1875,1149567.625,1029808.1875,971685.375,821514.375,981992.9375,456851.0,1056493.625,1152175.625,490658.09375,1071599.25,957437.8125,1003892.9375,1158229.625,957232.8125,1165531.0,1242185.875,891686.4375,347967.9375,928197.5,1161535.0,1116168.625,876063.375,948416.9375,891531.875,913107.375,999683.875,989023.25,1058915.0,882858.5,352227.1875,973845.875,1020569.25,917320.625,998318.8125,1110491.875,806433.4375,936556.5,1041863.25,968015.5625,640153.1875,1014582.9375,409773.34375,620155.1875,1007273.5625,963146.8125,1113335.25,1004125.5625,355163.09375,818977.8125,937635.6875,1024624.9375,1090038.0,1023773.125,999200.625,1053289.375,1038980.0,1034325.625,1112674.375,996966.8125,992187.6875,1055341.5,1179990.125,1093598.5,966428.4375,1095576.625,1083995.0,943125.25,993864.4375,1000314.5,1145241.75,912400.0,1119710.375,1166796.0,1099295.375,1115389.75,1029758.5,1128691.25
243881.296875,296969.0625,128724.3671875,184956.421875,119556.8515625,1060885.375,1055463.625,705647.1875,1098307.625,105683.28125,1058462.25,1132246.625,1186885.875,1189523.625,1054448.375,922414.75,459907.46875,964562.75,1001525.0625,64621.36328125,989561.25,1075745.625,88412.3359375,76792.0390625,1047836.8125,964701.5625,1135303.75,990939.375,1152483.5,1029271.0625,971317.5625,827455.0,974283.1875,461755.21875,1061128.875,1148988.375,491321.84375,1076043.75,965751.1875,1008747.875,1194881.25,963510.4375,1159555.0,1250828.0,919572.875,348643.90625,933899.25,1161449.5,1112012.25,882097.625,950996.8125,909175.8125,913660.125,1007163.25,994507.5625,1064280.75,881716.375,351905.59375,974568.9375,1027628.125,915156.3125,1002898.0,1118201.625,808930.125,933666.75,1047950.5,974173.5,655708.0,1014912.4375,411993.9375,624059.4375,1008616.1875,966983.0625,1106772.375,1011855.625,362036.34375,818261.625,938834.0,1027961.875,1096056.625,1017824.4375,999563.875,1060292.5,1055186.75,1046623.375,1117506.375,1001165.8125,995056.75,1071199.625,1192895.625,1096694.625,973300.3125,1101660.25,1086527.375,946173.25,995170.4375,1022531.875,1160395.625,917568.3125,1134119.875,1170991.625,1105504.25,1133556.125,1047554.0625,1146614.125
247653.46875,302930.1875,129504.9609375,183365.6875,118316.5390625,1067619.0,1058737.0,704093.8125,1094250.0,105369.890625,1063825.75,1129420.375,1192933.125,1191770.25,1049605.0,924342.1875,452038.90625,961926.125,1000898.125,65684.84375,987690.9375,1073461.25,89433.2109375,76631.3046875,1048159.5625,961346.125,1123764.375,988279.1875,1143370.625,1028399.875,974966.3125,831224.5625,982114.625,460483.78125,1052346.875,1157991.25,490775.3125,1066151.625,958142.75,994071.875,1150265.5,947809.8125,1160710.0,1243604.0,896411.0625,346510.875,924923.6875,1158559.625,1111657.625,870406.5,948863.5,888211.5625,908385.5625,998071.6875,990857.25,1058234.0,880060.3125,351195.6875,974997.6875,1030732.9375,922886.5,992485.1875,1108806.5,801881.5,936020.625,1044540.8125,973566.5,643170.375,1012212.0,411765.59375,613975.75,1011302.8125,961966.5,1109270.0,1006059.8125,359987.9375,827778.3125,939287.8125,1025568.5,1088697.25,1022756.0,998450.4375,1054975.5,1041936.125,1038048.3125,1114809.125,995025.375,995342.75,1058241.5,1173936.625,1091744.0,973145.875,1098924.0,1076279.0,944260.9375,996115.1875,1007466.1875,1154329.5,916275.1875,1120467.0,1166386.75,1101227.5,1121453.875,1035147.5625,1132919.5
245174.265625,301410.90625,132128.890625,183545.578125,119377.5,1060761.75,1059815.625,704580.5,1096079.0,105019.765625,1070811.625,1127512.0,1194320.0,1183609.25,1051583.0,924438.9375,457863.78125,962710.3125,1001480.5,64595.17578125,988686.625,1074018.375,88065.5234375,76177.53125,1050052.75,963666.625,1126192.375,988530.375,1149159.0,1028263.25,974625.5625,832016.125,980811.9375,461509.40625,1053675.5,1146061.0,489533.53125,1060361.375,958906.9375,997980.5,1158407.75,944692.75,1152180.375,1245513.625,905416.625,345804.0,936442.4375,1154327.0,1104098.375,871070.8125,953229.375,903920.9375,911251.1875,1000362.125,994639.875,1053096.0,880398.4375,350388.09375,973759.6875,1031948.1875,928694.75,993428.625,1106980.25,802712.1875,934855.6875,1045891.375,970236.4375,647222.0625,1012521.0625,410496.25,614809.0625,1010359.4375,964872.125,1114197.875,1010291.8125,361850.15625,824636.875,938780.125,1026935.1875,1090432.375,1011524.75,999007.5,1055981.75,1044620.3125,1039093.5,1119376.75,994594.0,996988.8125,1061776.25,1188544.75,1097630.0,974478.8125,1098956.125,1076843.0,946461.8125,998542.4375,1020515.5625,1158219.0,920404.3125,1129254.75,1172214.75,1097717.375,1129344.125,1039704.3125,1138556.625
244078.453125,306759.78125,130096.921875,184540.09375,118942.3125,1061760.625,1058991.375,701722.5,1096798.125,105775.0390625,1062828.0,1130005.0,1187763.375,1190496.25,1047013.8125,923624.0,454310.84375,962230.3125,996836.625,63146.94921875,989179.3125,1072250.75,88862.296875,76756.265625,1053174.125,959602.9375,1134469.625,987526.75,1156237.5,1026468.75,973730.0,831832.75,979498.1875,462357.40625,1058033.875,1158334.125,485736.625,1061530.0,967812.9375,1001299.8125,1150186.375,949786.5,1158878.375,1244532.25,898198.3125,347736.4375,958193.1875,1163215.0,1112827.125,869741.4375,952020.1875,901447.125,903815.6875,1000628.5,989747.0625,1060932.375,882478.5,351435.53125,973481.5625,1058717.125,929368.5,996548.4375,1098965.875,808165.0625,933940.1875,1038978.125,978023.875,645321.1875,1012254.5,412438.78125,618253.875,1020943.6875,957525.8125,1118713.25,1011179.25,359869.375,825677.8125,946103.5625,1024759.8125,1089184.0,1019664.3125,995840.8125,1056515.625,1047633.5625,1047637.0625,1128934.875,993774.1875,993451.8125,1066519.625,1185177.0,1098108.0,969393.0625,1111687.375,1080157.375,943001.1875,996051.5,1011899.8125,1158757.625,921204.0625,1125108.5,1181205.75,1097219.875,1123712.0,1039895.25,1142502.75
249614.625,301879.21875,129857.2109375,183512.234375,121472.3671875,1060935.375,1058139.0,708093.5,1088209.5,105664.0234375,1064693.0,1135555.5,1192823.625,1193776.5,1054905.0,921993.5625,463649.09375,965320.3125,996535.6875,65263.046875,990924.1875,1066046.25,88605.03125,76394.078125,1044780.0,960192.4375,1125238.75,983955.8125,1154918.25,1028822.1875,974304.625,835173.25,979251.5,458763.15625,1048143.1875,1145865.125,489731.34375,1057776.375,951983.4375,998713.5,1136195.125,936954.9375,1162562.875,1242170.25,881119.3125,347993.78125,922917.0625,1147770.75,1098703.125,868586.5,952935.8125,893762.125,910949.5625,1001822.0625,983880.1875,1054235.0,882023.5,350287.03125,974098.8125,1027767.1875,938937.125,993182.9375,1088747.5,800830.1875,934314.3125,1039988.4375,972525.875,631636.25,1010576.9375,408416.625,613758.3125,1015465.25,961135.8125,1116090.5,1005684.75,358519.8125,822717.75,942197.875,1026772.3125,1082653.75,1023093.0,991310.0,1047517.375,1042893.5,1040323.8125,1120971.125,995169.5625,990129.1875,1056747.0,1175840.625,1089838.0,970869.8125,1098812.75,1080679.25,940589.25,995329.375,1008901.6875,1149838.0,921385.5625,1122688.75,1165994.25,1100419.125,1120551.625,1039167.8125,1134059.0
249749.234375,299857.34375,127324.734375,181129.890625,120883.359375,1070611.625,1059957.875,710164.8125,1096097.125,104792.765625,1067058.25,1142234.25,1203458.125,1203743.5,1061373.375,919856.0,454832.0,966742.125,1003412.8125,65140.234375,993524.4375,1071448.625,87737.859375,75913.09375,1046036.75,960475.375,1135550.75,989317.875,1157723.0,1036376.4375,975259.1875,844548.9375,981750.3125,457412.46875,1058280.25,1151379.625,489745.0,1069978.625,961613.8125,1005642.3125,1154031.125,951058.3125,1168342.75,1262713.625,896726.625,346405.625,967480.3125,1158667.375,1116796.375,883402.0,950160.625,908646.25,920979.6875,1012572.0,995718.4375,1057309.75,886979.6875,350757.03125,979757.0625,1042145.0625,926669.5625,996403.8125,1103847.25,807047.0625,935879.6875,1044785.6875,972793.1875,647156.75,1014770.625,410753.09375,623148.0625,1021115.375,962547.375,1112427.125,1012448.125,357381.90625,821181.0625,942265.875,1028291.6875,1087986.375,1015481.125,996430.625,1062943.625,1051171.875,1044115.1875,1117787.375,1001361.5,996893.25,1073162.375,1197978.25,1094494.625,971759.0625,1107071.25,1089810.125,940198.0,992167.875,1017577.5,1155417.0,917575.1875,1138074.25,1182873.25,1109858.5,1133642.875,1045945.375,1140577.125
253183.84375,303128.75,127099.6953125,189168.453125,120835.4453125,1074197.5,1058723.75,718278.1875,1092115.125,105740.8359375,1071797.625,1144731.0,1205180.25,1204870.875,1060735.75,921675.5,471579.96875,969841.875,1003769.25,64468.26171875,992967.875,1066242.0,89803.7421875,76207.125,1041132.0,961027.5,1125403.375,984085.875,1152293.0,1031054.5,973133.875,840269.25,979808.4375,460190.90625,1049065.0,1141153.25,490642.0625,1062358.875,955718.5,1000408.8125,1142421.375,948283.6875,1163122.75,1244889.625,894370.5,347254.84375,911512.4375,1147382.375,1101865.625,872221.5625,949876.5,894866.0,909568.625,1000037.6875,982085.375,1054850.125,885564.8125,350603.5,975832.0,1019025.1875,937991.8125,994988.625,1090182.75,801204.875,932842.0,1037288.5,969484.8125,632563.0,1007938.3125,406367.5625,617246.1875,1015468.9375,959344.125,1104451.0,1002151.8125,353621.46875,810825.3125,946526.9375,1025263.0625,1083546.0,1014343.75,993289.8125,1045644.4375,1040575.8125,1033224.9375,1115540.0,1001925.9375,992976.1875,1058903.875,1178350.375,1091205.625,970093.5625,1098893.0,1088704.875,942653.1875,993901.0625,1014248.5,1146057.625,915883.875,1122583.375,1161343.0,1105298.375,1120284.25,1034506.1875,1129141.625
253029.34375,298793.5625,125699.921875,181654.09375,117075.1875,1071691.75,1061711.375,713768.4375,1096774.375,101803.7734375,1073147.0,1142193.375,1199890.75,1204194.5,1051808.0,916454.625,461026.75,965029.0625,999101.25,66246.828125,993287.8125,1067070.625,87517.421875,75539.5390625,1044962.5,958484.875,1142905.75,988376.5,1155188.5,1033133.8125,968271.0625,844955.875,983274.3125,456967.625,1061997.0,1159036.375,490290.6875,1069820.625,961791.5,1009585.1875,1181846.0,963292.3125,1165765.375,1243673.0,902912.75,345472.40625,954725.6875,1161951.625,1122436.375,883595.5625,952766.4375,922153.0625,914854.1875,1003280.1875,989081.5,1055992.5,882434.0625,352698.5625,979459.25,1028801.5625,914823.6875,1001153.5625,1098097.0,800563.0625,939377.1875,1038926.9375,974239.375,643989.0,1008756.625,409975.0625,616089.5,1014594.0,963761.6875,1110482.625,1012265.875,356759.75,819929.5625,940753.6875,1030610.1875,1084319.25,1016336.0,993834.5,1054177.5,1057796.5,1042110.75,1119751.0,1005222.5,997705.0625,1071277.625,1188023.125,1095654.625,969979.1875,1106537.375,1089178.375,943161.0625,996898.0,1023912.0,1152641.0,919672.6875,1134082.5,1182125.5,1111879.25,1127986.0,1037026.4375,1143234.0
255844.15625,307531.65625,128660.4375,182740.5,119485.2890625,1080437.0,1060651.0,714672.3125,1097385.0,105941.1484375,1075319.0,1141335.625,1212765.5,1206593.25,1057100.125,925988.8125,462092.46875,965204.75,1004666.0625,65276.13671875,992611.5625,1072367.625,89204.7265625,75889.015625,1049453.0,963632.9375,1128724.5,987335.1875,1155179.625,1033676.5,970987.375,837405.8125,979381.75,460145.21875,1057859.25,1153453.125,490483.0,1060781.0,961479.5625,997685.8125,1142790.875,944071.5,1160579.375,1243022.375,893335.875,349908.625,920291.1875,1154353.625,1113658.875,872293.5625,953097.375,896625.6875,909137.0625,999912.8125,984993.8125,1050854.875,886887.875,352230.90625,975267.0625,1036451.8125,933477.8125,995707.75,1091317.625,799544.5625,937790.625,1038880.125,970592.625,632662.4375,1007661.0625,410300.0,613202.5625,1013815.875,962272.4375,1109918.875,1013666.625,363260.3125,821814.5,942132.625,1031450.3125,1084829.625,1014149.1875,993581.25,1038332.0,1047021.875,1046660.0,1126424.625,998302.0,994583.1875,1064698.375,1186163.125,1095166.25,972302.5,1093937.25,1083041.375,936456.9375,993069.25,1011841.6875,1151549.5,918316.3125,1122234.375,1168620.625,1110712.875,1128941.5,1033617.1875,1136306.375
260544.265625,300657.53125,129014.6171875,180809.921875,117596.8125,1073641.625,1061461.625,708338.5,1083229.625,104190.3125,1069293.0,1134830.125,1206289.0,1197308.5,1054932.875,918144.8125,452090.09375,963181.8125,1001018.3125,66162.78125,987269.25,1075670.0,87198.8828125,75396.25,1041392.4375,957949.6875,1132245.125,985541.0625,1155830.5,1031427.375,972290.1875,833456.3125,984924.8125,453794.59375,1054427.75,1156956.625,496089.46875,1061001.0,958087.5,1001319.25,1122434.125,941101.375,1178579.875,1255263.875,881437.3125,347584.90625,943891.8125,1167568.5,1117623.625,873907.25,954716.0,910650.8125,915201.1875,1005580.9375,993894.4375,1054734.375,890292.75,350275.96875,984692.75,1038252.9375,920406.9375,992195.1875,1099029.125,802181.9375,944114.9375,1043885.8125,974164.125,648059.8125,1009586.9375,409538.25,617730.1875,1024355.8125,968260.9375,1119341.0,1019610.8125,364510.53125,824248.4375,937688.125,1029087.5,1088230.125,1024920.875,1000854.8125,1049209.0,1055669.625,1049843.0,1128735.625,997897.25,994502.75,1074339.0,1188993.625,1099624.375,970782.625,1103421.375,1081897.0,939808.3125,995054.3125,1021533.875,1155457.0,918318.125,1136314.375,1184522.125,1111252.75,1124957.875,1043179.1875,1143424.75
251333.890625,305027.9375,128617.0546875,186051.53125,119553.171875,1070726.75,1056856.375,705078.0,1082982.625,106142.546875,1066005.375,1131512.625,1191062.375,1198071.625,1053519.25,918756.75,458554.625,963295.25,1001242.625,64463.01171875,991326.9375,1068310.0,89252.109375,76539.6015625,1044065.8125,960010.125,1123855.875,983922.8125,1156779.125,1030039.375,971780.625,829324.8125,979610.0,457671.21875,1056826.75,1158415.625,484145.6875,1064115.75,959620.0,999397.875,1169846.125,953448.4375,1154270.375,1246289.125,903298.75,348842.09375,928551.375,1153315.5,1109829.125,876194.6875,956088.625,894815.8125,907295.1875,998292.625,990144.125,1056017.375,885788.75,351340.25,979892.9375,1046836.1875,934553.25,995146.5,1102950.0,805551.1875,938722.0,1041186.75,976559.4375,635372.8125,1014350.4375,409029.96875,614451.125,1017588.4375,968786.125,1117284.375,1017167.375,361873.5625,818788.3125,938816.75,1032269.625,1090954.375,1019165.5625,997492.1875,1049795.0,1047826.8125,1039966.5,1120737.25,992044.1875,983099.5625,1065832.125,1178550.625,1093004.75,973106.5,1103055.125,1079198.625,944830.8125,999071.25,1012645.5625,1147068.125,918537.25,1123088.0,1170828.25,1096417.625,1114801.75,1032777.5,1129114.125
252937.203125,303587.21875,126067.90625,185219.46875,119687.8515625,1070459.125,1060184.875,709856.75,1084990.25,105117.8828125,1066897.25,1131172.375,1188195.625,1187911.25,1045699.0625,919455.8125,458811.375,963662.1875,998395.3125,65547.1484375,987926.4375,1068337.5,88324.3125,76079.59375,1046781.0625,961497.25,1122791.375,988141.5625,1149533.625,1033163.5625,971584.125,833663.1875,982624.8125,458988.90625,1052506.25,1157015.25,477584.75,1064158.375,964120.0,998881.375,1156942.0,948035.25,1154520.625,1243982.125,907441.8125,345937.4375,949140.3125,1152809.125,1111079.0,877324.8125,949640.625,907313.5,912902.625,1002861.375,988138.8125,1050883.25,888528.0,349395.59375,977795.5625,1030750.3125,929020.75,995751.25,1098320.125,804930.5,938538.125,1037567.5,972709.0625,638149.4375,1014273.25,407399.75,617462.375,1014274.125,960815.6875,1096898.5,1013838.4375,368300.90625,827726.4375,939160.4375,1029376.625,1088344.25,1010806.5625,995989.25,1047226.3125,1049510.0,1044842.9375,1119296.625,991418.3125,990077.375,1068827.0,1185181.125,1095449.875,971193.1875,1099200.625,1081604.875,942302.75,994667.375,1015926.0,1152639.125,919833.1875,1125066.625,1169108.0,1099941.25,1120385.625,1039344.125,1137509.625
